IdAcademico,IdAlumno,IdSocial,SEMESTRE,NCURSOSMATRICULADOS,NCREDITOSMATRICULADOS,NCREDITOSAPROBADOS,NCREDITOSDESAPROBADOS,PROMEDIOPORCICLO,NOMBRESEDE,NOMBREESCUELA,UBIGEONACIMIENTO,EDAD,DIRECCION,ESTADOCIVIL,DEUDA,MODALIDADINGRESO,PUNTAJEINGRESO,TIPOCOLEGIO,LUGARCOLEGIO,ANOEGRESOCOLEGIO,SEXO
5462,578,578,2012-1,6,22,3,19,11,CUSCO,CONTABILIDAD,CUSCO,B,CUSCO,SOLTERO(A),PRIMERA CATEGORIA,EXAMEN ADMISION ORDINARIO,ESPERADO,PUBLICA,OTROS DISTRITOS,Y,MASCULINO
5463,578,578,2012-2,6,22,11,11,11,CUSCO,CONTABILIDAD,CUSCO,B,CUSCO,SOLTERO(A),PRIMERA CATEGORIA,EXAMEN ADMISION ORDINARIO,ESPERADO,PUBLICA,OTROS DISTRITOS,Y,MASCULINO
5464,578,578,2013-1,6,22,10,12,12,CUSCO,CONTABILIDAD,CUSCO,B,CUSCO,SOLTERO(A),PRIMERA CATEGORIA,EXAMEN ADMISION ORDINARIO,ESPERADO,PUBLICA,OTROS DISTRITOS,Y,MASCULINO
5465,578,578,2013-2,5,20,4,16,9,CUSCO,CONTABILIDAD,CUSCO,B,CUSCO,SOLTERO(A),PRIMERA CATEGORIA,EXAMEN ADMISION ORDINARIO,ESPERADO,PUBLICA,OTROS DISTRITOS,Y,MASCULINO
5466,578,578,2013-3,6,22,14,8,13,CUSCO,CONTABILIDAD,CUSCO,B,CUSCO,SOLTERO(A),PRIMERA CATEGORIA,EXAMEN ADMISION ORDINARIO,ESPERADO,PUBLICA,OTROS DISTRITOS,Y,MASCULINO
5467,578,578,2014-2,6,22,4,18,5,CUSCO,CONTABILIDAD,CUSCO,B,CUSCO,SOLTERO(A),PRIMERA CATEGORIA,EXAMEN ADMISION ORDINARIO,ESPERADO,PUBLICA,OTROS DISTRITOS,Y,MASCULINO
5468,578,578,2015-1,6,22,3,19,9,CUSCO,CONTABILIDAD,CUSCO,B,CUSCO,SOLTERO(A),PRIMERA CATEGORIA,EXAMEN ADMISION ORDINARIO,ESPERADO,PUBLICA,OTROS DISTRITOS,Y,MASCULINO
5469,579,579,2010-1,7,22,6,16,8,CUSCO,INGENIERIA DE SISTEMAS,CUSCO,A,WANCHAQ,SOLTERO(A),NO DEBE,EXAMEN ADMISION ORDINARIO,ESPERADO,PRIVADA,CUSCO,Z,MASCULINO
5470,579,579,2010-2,6,20,6,14,9,CUSCO,INGENIERIA DE SISTEMAS,CUSCO,A,WANCHAQ,SOLTERO(A),NO DEBE,EXAMEN ADMISION ORDINARIO,ESPERADO,PRIVADA,CUSCO,Z,MASCULINO
5471,579,579,2010-C,2,6,2,4,5,CUSCO,INGENIERIA DE SISTEMAS,CUSCO,A,WANCHAQ,SOLTERO(A),NO DEBE,EXAMEN ADMISION ORDINARIO,ESPERADO,PRIVADA,CUSCO,Z,MASCULINO
5472,579,579,2011-1,6,19,10,9,12,CUSCO,INGENIERIA DE SISTEMAS,CUSCO,A,WANCHAQ,SOLTERO(A),NO DEBE,EXAMEN ADMISION ORDINARIO,ESPERADO,PRIVADA,CUSCO,Z,MASCULINO
5473,579,579,2011-2,6,19,12,7,13,CUSCO,INGENIERIA DE SISTEMAS,CUSCO,A,WANCHAQ,SOLTERO(A),NO DEBE,EXAMEN ADMISION ORDINARIO,ESPERADO,PRIVADA,CUSCO,Z,MASCULINO
5474,579,579,2011-3,5,15,12,3,15,CUSCO,INGENIERIA DE SISTEMAS,CUSCO,A,WANCHAQ,SOLTERO(A),NO DEBE,EXAMEN ADMISION ORDINARIO,ESPERADO,PRIVADA,CUSCO,Z,MASCULINO
5475,579,579,2012-1,6,21,6,15,10,CUSCO,INGENIERIA DE SISTEMAS,CUSCO,A,WANCHAQ,SOLTERO(A),NO DEBE,EXAMEN ADMISION ORDINARIO,ESPERADO,PRIVADA,CUSCO,Z,MASCULINO
5476,579,579,2012-2,4,15,11,4,10,CUSCO,INGENIERIA DE SISTEMAS,CUSCO,A,WANCHAQ,SOLTERO(A),NO DEBE,EXAMEN ADMISION ORDINARIO,ESPERADO,PRIVADA,CUSCO,Z,MASCULINO
5477,579,579,2013-3,5,19,15,4,14,CUSCO,INGENIERIA DE SISTEMAS,CUSCO,A,WANCHAQ,SOLTERO(A),NO DEBE,EXAMEN ADMISION ORDINARIO,ESPERADO,PRIVADA,CUSCO,Z,MASCULINO
5478,579,579,2014-1,5,19,11,8,11,CUSCO,INGENIERIA DE SISTEMAS,CUSCO,A,WANCHAQ,SOLTERO(A),NO DEBE,EXAMEN ADMISION ORDINARIO,ESPERADO,PRIVADA,CUSCO,Z,MASCULINO
5479,579,579,2014-2,2,8,4,4,13,CUSCO,INGENIERIA DE SISTEMAS,CUSCO,A,WANCHAQ,SOLTERO(A),NO DEBE,EXAMEN ADMISION ORDINARIO,ESPERADO,PRIVADA,CUSCO,Z,MASCULINO
5480,579,579,2015-1,5,15,0,15,6,CUSCO,INGENIERIA DE SISTEMAS,CUSCO,A,WANCHAQ,SOLTERO(A),NO DEBE,EXAMEN ADMISION ORDINARIO,ESPERADO,PRIVADA,CUSCO,Z,MASCULINO
5481,579,579,2015-2,6,19,7,12,11,CUSCO,INGENIERIA DE SISTEMAS,CUSCO,A,WANCHAQ,SOLTERO(A),NO DEBE,EXAMEN ADMISION ORDINARIO,ESPERADO,PRIVADA,CUSCO,Z,MASCULINO
5482,580,580,2010-1,6,21,21,0,15,CUSCO,CONTABILIDAD,CUSCO,A,CUSCO,SOLTERO(A),PRIMERA CATEGORIA,EXAMEN ADMISION ORDINARIO,NO DESTACADO,PRIVADA,OTROS DISTRITOS,Z,FEMENINO
5483,580,580,2010-2,6,21,17,4,12,CUSCO,CONTABILIDAD,CUSCO,A,CUSCO,SOLTERO(A),PRIMERA CATEGORIA,EXAMEN ADMISION ORDINARIO,NO DESTACADO,PRIVADA,OTROS DISTRITOS,Z,FEMENINO
5484,580,580,2010-C,3,11,0,11,0,CUSCO,CONTABILIDAD,CUSCO,A,CUSCO,SOLTERO(A),PRIMERA CATEGORIA,EXAMEN ADMISION ORDINARIO,NO DESTACADO,PRIVADA,OTROS DISTRITOS,Z,FEMENINO
5485,580,580,2011-1,6,22,14,8,13,CUSCO,CONTABILIDAD,CUSCO,A,CUSCO,SOLTERO(A),PRIMERA CATEGORIA,EXAMEN ADMISION ORDINARIO,NO DESTACADO,PRIVADA,OTROS DISTRITOS,Z,FEMENINO
5486,580,580,2011-2,6,22,0,22,1,CUSCO,CONTABILIDAD,CUSCO,A,CUSCO,SOLTERO(A),PRIMERA CATEGORIA,EXAMEN ADMISION ORDINARIO,NO DESTACADO,PRIVADA,OTROS DISTRITOS,Z,FEMENINO
5487,580,580,2011-3,6,21,0,21,1,CUSCO,CONTABILIDAD,CUSCO,A,CUSCO,SOLTERO(A),PRIMERA CATEGORIA,EXAMEN ADMISION ORDINARIO,NO DESTACADO,PRIVADA,OTROS DISTRITOS,Z,FEMENINO
5488,580,580,2012-1,6,21,6,15,6,CUSCO,CONTABILIDAD,CUSCO,A,CUSCO,SOLTERO(A),PRIMERA CATEGORIA,EXAMEN ADMISION ORDINARIO,NO DESTACADO,PRIVADA,OTROS DISTRITOS,Z,FEMENINO
5489,580,580,2012-2,5,19,0,19,6,CUSCO,CONTABILIDAD,CUSCO,A,CUSCO,SOLTERO(A),PRIMERA CATEGORIA,EXAMEN ADMISION ORDINARIO,NO DESTACADO,PRIVADA,OTROS DISTRITOS,Z,FEMENINO
5490,580,580,2013-1,6,22,3,19,8,CUSCO,CONTABILIDAD,CUSCO,A,CUSCO,SOLTERO(A),PRIMERA CATEGORIA,EXAMEN ADMISION ORDINARIO,NO DESTACADO,PRIVADA,OTROS DISTRITOS,Z,FEMENINO
5491,580,580,2013-2,5,20,0,20,2,CUSCO,CONTABILIDAD,CUSCO,A,CUSCO,SOLTERO(A),PRIMERA CATEGORIA,EXAMEN ADMISION ORDINARIO,NO DESTACADO,PRIVADA,OTROS DISTRITOS,Z,FEMENINO
5492,580,580,2014-1,5,20,0,20,1,CUSCO,CONTABILIDAD,CUSCO,A,CUSCO,SOLTERO(A),PRIMERA CATEGORIA,EXAMEN ADMISION ORDINARIO,NO DESTACADO,PRIVADA,OTROS DISTRITOS,Z,FEMENINO
5493,581,581,2010-1,6,21,9,12,11,CUSCO,CONTABILIDAD,CUSCO,C,NaN,NaN,NO DEBE,EXAMEN ADMISION ORDINARIO,ESPERADO,PUBLICA,OTROS DISTRITOS,X,FEMENINO
5494,581,581,2010-2,6,21,6,15,6,CUSCO,CONTABILIDAD,CUSCO,C,NaN,NaN,NO DEBE,EXAMEN ADMISION ORDINARIO,ESPERADO,PUBLICA,OTROS DISTRITOS,X,FEMENINO
5495,582,582,2010-1,6,21,17,4,14,CUSCO,CONTABILIDAD,CUSCO,C,NaN,NaN,PRIMERA CATEGORIA,EXAMEN ADMISION ORDINARIO,ESPERADO,PUBLICA,OTROS DISTRITOS,X,FEMENINO
5496,583,583,2010-1,6,21,18,3,14,OTRAS SEDES,CONTABILIDAD,OTROS UBIGEO,B,NaN,NaN,NO DEBE,EXAMEN ADMISION ORDINARIO,NO DESTACADO,PUBLICA,OTROS DISTRITOS,Z,FEMENINO
5497,584,584,2010-1,6,21,21,0,15,CUSCO,CONTABILIDAD,OTROS UBIGEO,A,CUSCO,SOLTERO(A),NO DEBE,EXAMEN ADMISION ORDINARIO,NO DESTACADO,PUBLICA,OTROS DISTRITOS,Z,FEMENINO
5498,584,584,2010-2,6,21,21,0,14,CUSCO,CONTABILIDAD,OTROS UBIGEO,A,CUSCO,SOLTERO(A),NO DEBE,EXAMEN ADMISION ORDINARIO,NO DESTACADO,PUBLICA,OTROS DISTRITOS,Z,FEMENINO
5499,584,584,2011-1,6,22,10,12,12,CUSCO,CONTABILIDAD,OTROS UBIGEO,A,CUSCO,SOLTERO(A),NO DEBE,EXAMEN ADMISION ORDINARIO,NO DESTACADO,PUBLICA,OTROS DISTRITOS,Z,FEMENINO
5500,584,584,2011-2,6,21,21,0,15,CUSCO,CONTABILIDAD,OTROS UBIGEO,A,CUSCO,SOLTERO(A),NO DEBE,EXAMEN ADMISION ORDINARIO,NO DESTACADO,PUBLICA,OTROS DISTRITOS,Z,FEMENINO
5501,584,584,2011-3,6,22,18,4,13,CUSCO,CONTABILIDAD,OTROS UBIGEO,A,CUSCO,SOLTERO(A),NO DEBE,EXAMEN ADMISION ORDINARIO,NO DESTACADO,PUBLICA,OTROS DISTRITOS,Z,FEMENINO
5502,584,584,2012-1,6,22,15,7,13,CUSCO,CONTABILIDAD,OTROS UBIGEO,A,CUSCO,SOLTERO(A),NO DEBE,EXAMEN ADMISION ORDINARIO,NO DESTACADO,PUBLICA,OTROS DISTRITOS,Z,FEMENINO
5503,584,584,2012-2,6,22,22,0,14,CUSCO,CONTABILIDAD,OTROS UBIGEO,A,CUSCO,SOLTERO(A),NO DEBE,EXAMEN ADMISION ORDINARIO,NO DESTACADO,PUBLICA,OTROS DISTRITOS,Z,FEMENINO
5504,584,584,2013-1,6,22,14,8,13,CUSCO,CONTABILIDAD,OTROS UBIGEO,A,CUSCO,SOLTERO(A),NO DEBE,EXAMEN ADMISION ORDINARIO,NO DESTACADO,PUBLICA,OTROS DISTRITOS,Z,FEMENINO
5505,584,584,2013-2,6,22,18,4,14,CUSCO,CONTABILIDAD,OTROS UBIGEO,A,CUSCO,SOLTERO(A),NO DEBE,EXAMEN ADMISION ORDINARIO,NO DESTACADO,PUBLICA,OTROS DISTRITOS,Z,FEMENINO
5506,584,584,2013-3,4,14,10,4,15,CUSCO,CONTABILIDAD,OTROS UBIGEO,A,CUSCO,SOLTERO(A),NO DEBE,EXAMEN ADMISION ORDINARIO,NO DESTACADO,PUBLICA,OTROS DISTRITOS,Z,FEMENINO
5507,584,584,2014-1,6,22,19,3,15,CUSCO,CONTABILIDAD,OTROS UBIGEO,A,CUSCO,SOLTERO(A),NO DEBE,EXAMEN ADMISION ORDINARIO,NO DESTACADO,PUBLICA,OTROS DISTRITOS,Z,FEMENINO
5508,584,584,2014-2,6,20,20,0,15,CUSCO,CONTABILIDAD,OTROS UBIGEO,A,CUSCO,SOLTERO(A),NO DEBE,EXAMEN ADMISION ORDINARIO,NO DESTACADO,PUBLICA,OTROS DISTRITOS,Z,FEMENINO
5509,584,584,2015-1,4,13,13,0,14,CUSCO,CONTABILIDAD,OTROS UBIGEO,A,CUSCO,SOLTERO(A),NO DEBE,EXAMEN ADMISION ORDINARIO,NO DESTACADO,PUBLICA,OTROS DISTRITOS,Z,FEMENINO
5510,585,585,2010-1,6,21,13,8,12,CUSCO,INGENIERIA CIVIL,OTROS UBIGEO,B,WANCHAQ,SOLTERO(A),NO DEBE,EXAMEN ADMISION ORDINARIO,NO DESTACADO,PRIVADA,OTROS DISTRITOS,Z,MASCULINO
5511,585,585,2010-2,6,22,18,4,14,CUSCO,INGENIERIA CIVIL,OTROS UBIGEO,B,WANCHAQ,SOLTERO(A),NO DEBE,EXAMEN ADMISION ORDINARIO,NO DESTACADO,PRIVADA,OTROS DISTRITOS,Z,MASCULINO
5512,585,585,2010-C,3,11,11,0,15,CUSCO,INGENIERIA CIVIL,OTROS UBIGEO,B,WANCHAQ,SOLTERO(A),NO DEBE,EXAMEN ADMISION ORDINARIO,NO DESTACADO,PRIVADA,OTROS DISTRITOS,Z,MASCULINO
5513,585,585,2011-1,7,22,18,4,14,CUSCO,INGENIERIA CIVIL,OTROS UBIGEO,B,WANCHAQ,SOLTERO(A),NO DEBE,EXAMEN ADMISION ORDINARIO,NO DESTACADO,PRIVADA,OTROS DISTRITOS,Z,MASCULINO
5514,585,585,2011-2,6,22,19,3,12,CUSCO,INGENIERIA CIVIL,OTROS UBIGEO,B,WANCHAQ,SOLTERO(A),NO DEBE,EXAMEN ADMISION ORDINARIO,NO DESTACADO,PRIVADA,OTROS DISTRITOS,Z,MASCULINO
5515,585,585,2011-3,7,22,18,4,13,CUSCO,INGENIERIA CIVIL,OTROS UBIGEO,B,WANCHAQ,SOLTERO(A),NO DEBE,EXAMEN ADMISION ORDINARIO,NO DESTACADO,PRIVADA,OTROS DISTRITOS,Z,MASCULINO
5516,585,585,2012-1,6,22,11,11,10,CUSCO,INGENIERIA CIVIL,OTROS UBIGEO,B,WANCHAQ,SOLTERO(A),NO DEBE,EXAMEN ADMISION ORDINARIO,NO DESTACADO,PRIVADA,OTROS DISTRITOS,Z,MASCULINO
5517,585,585,2012-2,7,21,14,7,11,CUSCO,INGENIERIA CIVIL,OTROS UBIGEO,B,WANCHAQ,SOLTERO(A),NO DEBE,EXAMEN ADMISION ORDINARIO,NO DESTACADO,PRIVADA,OTROS DISTRITOS,Z,MASCULINO
5518,585,585,2013-1,7,22,22,0,16,CUSCO,INGENIERIA CIVIL,OTROS UBIGEO,B,WANCHAQ,SOLTERO(A),NO DEBE,EXAMEN ADMISION ORDINARIO,NO DESTACADO,PRIVADA,OTROS DISTRITOS,Z,MASCULINO
5519,585,585,2013-2,7,22,22,0,15,CUSCO,INGENIERIA CIVIL,OTROS UBIGEO,B,WANCHAQ,SOLTERO(A),NO DEBE,EXAMEN ADMISION ORDINARIO,NO DESTACADO,PRIVADA,OTROS DISTRITOS,Z,MASCULINO
5520,585,585,2013-3,6,22,22,0,15,CUSCO,INGENIERIA CIVIL,OTROS UBIGEO,B,WANCHAQ,SOLTERO(A),NO DEBE,EXAMEN ADMISION ORDINARIO,NO DESTACADO,PRIVADA,OTROS DISTRITOS,Z,MASCULINO
5521,585,585,2014-1,6,20,16,4,15,CUSCO,INGENIERIA CIVIL,OTROS UBIGEO,B,WANCHAQ,SOLTERO(A),NO DEBE,EXAMEN ADMISION ORDINARIO,NO DESTACADO,PRIVADA,OTROS DISTRITOS,Z,MASCULINO
5522,585,585,2014-2,2,12,12,0,17,CUSCO,INGENIERIA CIVIL,OTROS UBIGEO,B,WANCHAQ,SOLTERO(A),NO DEBE,EXAMEN ADMISION ORDINARIO,NO DESTACADO,PRIVADA,OTROS DISTRITOS,Z,MASCULINO
5523,586,586,2010-1,7,22,19,3,14,CUSCO,TURISMO,OTROS UBIGEO,B,NaN,NaN,PRIMERA CATEGORIA,EXAMEN ADMISION ORDINARIO,ESPERADO,PRIVADA,OTROS DISTRITOS,Y,MASCULINO
5524,586,586,2011-1,7,22,0,22,0,CUSCO,TURISMO,OTROS UBIGEO,B,NaN,NaN,PRIMERA CATEGORIA,EXAMEN ADMISION ORDINARIO,ESPERADO,PRIVADA,OTROS DISTRITOS,Y,MASCULINO
5525,587,587,2010-1,7,22,0,22,0,OTRAS SEDES,INGENIERIA DE SISTEMAS,OTROS UBIGEO,A,NaN,NaN,PRIMERA CATEGORIA,EXAMEN ADMISION ORDINARIO,NO DESTACADO,PUBLICA,OTROS DISTRITOS,Z,MASCULINO
5526,588,588,2010-1,6,21,17,4,14,CUSCO,INGENIERIA CIVIL,OTROS UBIGEO,B,NaN,NaN,NO DEBE,EXAMEN ADMISION ORDINARIO,DESTACADO,PRIVADA,OTROS DISTRITOS,Y,FEMENINO
5527,588,588,2010-2,7,22,18,4,14,CUSCO,INGENIERIA CIVIL,OTROS UBIGEO,B,NaN,NaN,NO DEBE,EXAMEN ADMISION ORDINARIO,DESTACADO,PRIVADA,OTROS DISTRITOS,Y,FEMENINO
5528,588,588,2010-C,3,11,8,3,13,CUSCO,INGENIERIA CIVIL,OTROS UBIGEO,B,NaN,NaN,NO DEBE,EXAMEN ADMISION ORDINARIO,DESTACADO,PRIVADA,OTROS DISTRITOS,Y,FEMENINO
5529,588,588,2011-1,6,21,20,1,14,CUSCO,INGENIERIA CIVIL,OTROS UBIGEO,B,NaN,NaN,NO DEBE,EXAMEN ADMISION ORDINARIO,DESTACADO,PRIVADA,OTROS DISTRITOS,Y,FEMENINO
5530,589,589,2010-1,7,22,0,22,0,CUSCO,TURISMO,OTROS UBIGEO,A,WANCHAQ,SOLTERO(A),NO DEBE,EXAMEN ADMISION ORDINARIO,NO DESTACADO,PRIVADA,OTROS DISTRITOS,Z,MASCULINO
5531,589,589,2010-2,7,22,5,17,4,CUSCO,TURISMO,OTROS UBIGEO,A,WANCHAQ,SOLTERO(A),NO DEBE,EXAMEN ADMISION ORDINARIO,NO DESTACADO,PRIVADA,OTROS DISTRITOS,Z,MASCULINO
5532,589,589,2011-1,6,20,4,16,3,CUSCO,TURISMO,OTROS UBIGEO,A,WANCHAQ,SOLTERO(A),NO DEBE,EXAMEN ADMISION ORDINARIO,NO DESTACADO,PRIVADA,OTROS DISTRITOS,Z,MASCULINO
5533,589,589,2011-2,7,22,0,22,1,CUSCO,TURISMO,OTROS UBIGEO,A,WANCHAQ,SOLTERO(A),NO DEBE,EXAMEN ADMISION ORDINARIO,NO DESTACADO,PRIVADA,OTROS DISTRITOS,Z,MASCULINO
5534,589,589,2011-3,7,22,0,22,2,CUSCO,TURISMO,OTROS UBIGEO,A,WANCHAQ,SOLTERO(A),NO DEBE,EXAMEN ADMISION ORDINARIO,NO DESTACADO,PRIVADA,OTROS DISTRITOS,Z,MASCULINO
5535,589,589,2012-1,6,19,3,16,3,CUSCO,TURISMO,OTROS UBIGEO,A,WANCHAQ,SOLTERO(A),NO DEBE,EXAMEN ADMISION ORDINARIO,NO DESTACADO,PRIVADA,OTROS DISTRITOS,Z,MASCULINO
5536,589,589,2012-2,7,22,3,19,3,CUSCO,TURISMO,OTROS UBIGEO,A,WANCHAQ,SOLTERO(A),NO DEBE,EXAMEN ADMISION ORDINARIO,NO DESTACADO,PRIVADA,OTROS DISTRITOS,Z,MASCULINO
5537,589,589,2013-1,7,22,0,22,6,CUSCO,TURISMO,OTROS UBIGEO,A,WANCHAQ,SOLTERO(A),NO DEBE,EXAMEN ADMISION ORDINARIO,NO DESTACADO,PRIVADA,OTROS DISTRITOS,Z,MASCULINO
5538,590,590,2010-1,6,21,21,0,17,OTRAS SEDES,CONTABILIDAD,OTROS UBIGEO,A,QUILLABAMBA,SOLTERO(A),NO DEBE,EXAMEN ADMISION ORDINARIO,NO DESTACADO,PUBLICA,OTROS DISTRITOS,Z,FEMENINO
5539,590,590,2010-2,6,21,21,0,17,OTRAS SEDES,CONTABILIDAD,OTROS UBIGEO,A,QUILLABAMBA,SOLTERO(A),NO DEBE,EXAMEN ADMISION ORDINARIO,NO DESTACADO,PUBLICA,OTROS DISTRITOS,Z,FEMENINO
5540,590,590,2011-1,6,22,22,0,16,OTRAS SEDES,CONTABILIDAD,OTROS UBIGEO,A,QUILLABAMBA,SOLTERO(A),NO DEBE,EXAMEN ADMISION ORDINARIO,NO DESTACADO,PUBLICA,OTROS DISTRITOS,Z,FEMENINO
5541,590,590,2011-2,6,22,22,0,16,OTRAS SEDES,CONTABILIDAD,OTROS UBIGEO,A,QUILLABAMBA,SOLTERO(A),NO DEBE,EXAMEN ADMISION ORDINARIO,NO DESTACADO,PUBLICA,OTROS DISTRITOS,Z,FEMENINO
5542,590,590,2011-3,6,22,22,0,16,OTRAS SEDES,CONTABILIDAD,OTROS UBIGEO,A,QUILLABAMBA,SOLTERO(A),NO DEBE,EXAMEN ADMISION ORDINARIO,NO DESTACADO,PUBLICA,OTROS DISTRITOS,Z,FEMENINO
5543,590,590,2012-1,6,21,21,0,16,OTRAS SEDES,CONTABILIDAD,OTROS UBIGEO,A,QUILLABAMBA,SOLTERO(A),NO DEBE,EXAMEN ADMISION ORDINARIO,NO DESTACADO,PUBLICA,OTROS DISTRITOS,Z,FEMENINO
5544,590,590,2012-2,6,22,22,0,17,OTRAS SEDES,CONTABILIDAD,OTROS UBIGEO,A,QUILLABAMBA,SOLTERO(A),NO DEBE,EXAMEN ADMISION ORDINARIO,NO DESTACADO,PUBLICA,OTROS DISTRITOS,Z,FEMENINO
5545,590,590,2013-1,6,22,22,0,17,OTRAS SEDES,CONTABILIDAD,OTROS UBIGEO,A,QUILLABAMBA,SOLTERO(A),NO DEBE,EXAMEN ADMISION ORDINARIO,NO DESTACADO,PUBLICA,OTROS DISTRITOS,Z,FEMENINO
5546,590,590,2013-2,6,22,22,0,16,OTRAS SEDES,CONTABILIDAD,OTROS UBIGEO,A,QUILLABAMBA,SOLTERO(A),NO DEBE,EXAMEN ADMISION ORDINARIO,NO DESTACADO,PUBLICA,OTROS DISTRITOS,Z,FEMENINO
5547,590,590,2013-3,7,21,21,0,16,OTRAS SEDES,CONTABILIDAD,OTROS UBIGEO,A,QUILLABAMBA,SOLTERO(A),NO DEBE,EXAMEN ADMISION ORDINARIO,NO DESTACADO,PUBLICA,OTROS DISTRITOS,Z,FEMENINO
5548,591,591,2010-1,7,22,22,0,16,CUSCO,TURISMO,OTROS UBIGEO,C,SANTIAGO,SOLTERO(A),NO DEBE,EXAMEN ADMISION ORDINARIO,ESPERADO,PRIVADA,OTROS DISTRITOS,Y,MASCULINO
5549,591,591,2010-2,7,22,22,0,15,CUSCO,TURISMO,OTROS UBIGEO,C,SANTIAGO,SOLTERO(A),NO DEBE,EXAMEN ADMISION ORDINARIO,ESPERADO,PRIVADA,OTROS DISTRITOS,Y,MASCULINO
5550,591,591,2010-C,3,9,9,0,17,CUSCO,TURISMO,OTROS UBIGEO,C,SANTIAGO,SOLTERO(A),NO DEBE,EXAMEN ADMISION ORDINARIO,ESPERADO,PRIVADA,OTROS DISTRITOS,Y,MASCULINO
5551,591,591,2011-1,7,22,22,0,15,CUSCO,TURISMO,OTROS UBIGEO,C,SANTIAGO,SOLTERO(A),NO DEBE,EXAMEN ADMISION ORDINARIO,ESPERADO,PRIVADA,OTROS DISTRITOS,Y,MASCULINO
5552,591,591,2011-2,6,20,20,0,15,CUSCO,TURISMO,OTROS UBIGEO,C,SANTIAGO,SOLTERO(A),NO DEBE,EXAMEN ADMISION ORDINARIO,ESPERADO,PRIVADA,OTROS DISTRITOS,Y,MASCULINO
5553,591,591,2011-3,5,20,20,0,16,CUSCO,TURISMO,OTROS UBIGEO,C,SANTIAGO,SOLTERO(A),NO DEBE,EXAMEN ADMISION ORDINARIO,ESPERADO,PRIVADA,OTROS DISTRITOS,Y,MASCULINO
5554,591,591,2012-1,5,15,15,0,14,CUSCO,TURISMO,OTROS UBIGEO,C,SANTIAGO,SOLTERO(A),NO DEBE,EXAMEN ADMISION ORDINARIO,ESPERADO,PRIVADA,OTROS DISTRITOS,Y,MASCULINO
5555,591,591,2012-2,7,22,16,6,14,CUSCO,TURISMO,OTROS UBIGEO,C,SANTIAGO,SOLTERO(A),NO DEBE,EXAMEN ADMISION ORDINARIO,ESPERADO,PRIVADA,OTROS DISTRITOS,Y,MASCULINO
5556,591,591,2013-2,7,22,22,0,15,CUSCO,TURISMO,OTROS UBIGEO,C,SANTIAGO,SOLTERO(A),NO DEBE,EXAMEN ADMISION ORDINARIO,ESPERADO,PRIVADA,OTROS DISTRITOS,Y,MASCULINO
5557,591,591,2013-3,7,22,22,0,15,CUSCO,TURISMO,OTROS UBIGEO,C,SANTIAGO,SOLTERO(A),NO DEBE,EXAMEN ADMISION ORDINARIO,ESPERADO,PRIVADA,OTROS DISTRITOS,Y,MASCULINO
5558,591,591,2014-1,4,13,10,3,13,CUSCO,TURISMO,OTROS UBIGEO,C,SANTIAGO,SOLTERO(A),NO DEBE,EXAMEN ADMISION ORDINARIO,ESPERADO,PRIVADA,OTROS DISTRITOS,Y,MASCULINO
5559,591,591,2014-2,3,9,3,6,7,CUSCO,TURISMO,OTROS UBIGEO,C,SANTIAGO,SOLTERO(A),NO DEBE,EXAMEN ADMISION ORDINARIO,ESPERADO,PRIVADA,OTROS DISTRITOS,Y,MASCULINO
5560,591,591,2015-1,3,9,0,9,0,CUSCO,TURISMO,OTROS UBIGEO,C,SANTIAGO,SOLTERO(A),NO DEBE,EXAMEN ADMISION ORDINARIO,ESPERADO,PRIVADA,OTROS DISTRITOS,Y,MASCULINO
5561,591,591,2015-2,4,12,12,0,14,CUSCO,TURISMO,OTROS UBIGEO,C,SANTIAGO,SOLTERO(A),NO DEBE,EXAMEN ADMISION ORDINARIO,ESPERADO,PRIVADA,OTROS DISTRITOS,Y,MASCULINO
5562,592,592,2010-1,6,21,21,0,15,OTRAS SEDES,CONTABILIDAD,OTROS UBIGEO,B,PUERTO MALDONaNDO,SOLTERO(A),NO DEBE,EXAMEN ADMISION ORDINARIO,NO DESTACADO,PRIVADA,OTROS DISTRITOS,Z,MASCULINO
5563,592,592,2010-2,6,21,21,0,15,OTRAS SEDES,CONTABILIDAD,OTROS UBIGEO,B,PUERTO MALDONaNDO,SOLTERO(A),NO DEBE,EXAMEN ADMISION ORDINARIO,NO DESTACADO,PRIVADA,OTROS DISTRITOS,Z,MASCULINO
5564,592,592,2010-C,3,11,11,0,16,OTRAS SEDES,CONTABILIDAD,OTROS UBIGEO,B,PUERTO MALDONaNDO,SOLTERO(A),NO DEBE,EXAMEN ADMISION ORDINARIO,NO DESTACADO,PRIVADA,OTROS DISTRITOS,Z,MASCULINO
5565,592,592,2011-1,6,21,21,0,15,OTRAS SEDES,CONTABILIDAD,OTROS UBIGEO,B,PUERTO MALDONaNDO,SOLTERO(A),NO DEBE,EXAMEN ADMISION ORDINARIO,NO DESTACADO,PRIVADA,OTROS DISTRITOS,Z,MASCULINO
5566,592,592,2011-2,6,22,22,0,16,OTRAS SEDES,CONTABILIDAD,OTROS UBIGEO,B,PUERTO MALDONaNDO,SOLTERO(A),NO DEBE,EXAMEN ADMISION ORDINARIO,NO DESTACADO,PRIVADA,OTROS DISTRITOS,Z,MASCULINO
